,author,statement,source,date,target
400,Louis Jacobson,"""Since 1990, production of metals in the U.S. has held roughly constant, but the number of people employed in the industry has fallen steadily.""",Noah Smith,"March 8, 2018",true
401,Eric Litke,"""We are last in the nation in startups — 50th.""",Dana Wachs,"March 8, 2018",true
402,Louis Jacobson,"The 2018 Academy Awards show was the ""lowest rated Oscars in HISTORY.""",Donald Trump,"March 6, 2018",true
403,W. Gardner,Says Texas ranks among the nation’s top five states for its high school graduation rate.,Greg Abbott,"• March 2,",true
404,W. Gardner,Says Stephen F. Austin and James Bowie promoted slavery.,Ann Teich,"• March 1,",true
405,Dan Clark,"""Under N.Y. State ‘Assault Weapon’ ban 1 simple cosmetic change pictured here is difference between legal & banned""",Marco Rubio,"February 28, 2018",true
406,Brett Chase,"""It’s now constitutional to ban [assault weapons] in Illinois. Yet, the Illinois General Assembly has failed to allow other cities to have that opportunity.""",Nancy Rotering,"February 27, 2018",true
407,Louis Jacobson,"""The impending work stoppage is unlawful.""",Patrick Morrisey,"February 26, 2018",true
408,Dan Clark,"About New York state: ""We have the highest debt per capita.""",Edward Cox,"February 16, 2018",true
409,Tom Kertscher,"Says that as a judge, she has ""presided over more than 10,000 cases.""",Rebecca Dallet,"February 16, 2018",true
410,Miriam Valverde,"In Georgia, ""25 percent of rural residents"" are ""without access to high speed internet.""",Brian Kemp,"February 12, 2018",true
411,D.L. Davis,"""The past president (Barack Obama) brought Al Sharpton into the White House something like 80 times.""",Glenn Grothman,"February 9, 2018",true
412,Kiannah Sepeda-Miller,"""There was no requirement to put in affordable housing.""",Chris Kennedy,"February 6, 2018",true
413,Amy Sherman,"""Rep. Paul Gosar asks Capitol Police to arrest illegal immigrants attending State of the Union.""",USA Trainnews,"February 1, 2018",true
414,Dan Clark,"""New York consistently ranks as one of the worst voting turnout states in the nation.""",Andrea Stewart-Cousins,"February 1, 2018",true
415,Dan Clark,"""New York has the third lowest rate of gun-caused death in America.""",Brian Kavanagh,"February 1, 2018",true
416,Dan Clark,"""70 percent of the income tax that the state collects happens to come from Westchester, Nassau, Suffolk and New York City""",Robert Mujica,"February 1, 2018",true
417,Louis Jacobson,"""Small business confidence is at an all-time high.""",Donald Trump,"January 30, 2018",true
418,Miriam Valverde,"""They found 60 votes in the Senate in 2006 and 2013"" for immigration legislation, and ""each time the House Republican majority refused to take it up.""",Ronald Brownstein,"January 26, 2018",true
419,Chris Nichols,"California’s prisons budget in 1970 ""was about 3 percent of the general fund. Now, it’s 8.9 percent, about $12 billion.""",Jerry Brown,"January 25, 2018",true
420,Louis Jacobson,"Reauthorizing the Children’s Health Insurance Program ""for six years saves $1 billion"" and doing it for 10 years saves $6 billion.",Nancy Pelosi,"January 24, 2018",true
421,Amy Sherman,"""When we say ‘one vote matters,’ it’s not just a saying – it has proven true 141 times in #Ohio over the last five years.""",Jon Husted,"January 23, 2018",true
422,John Kruzel,"Says Donald Trump's use of the term ""fake news"" to undermine journalism ""seems (to have) inspired dictators and authoritarians.""",Jeff Flake,"January 22, 2018",true
423,Dan Clark,"""The graduation rate in New York City has increased by 50 percent in 13 years""",Bill de Blasio,"January 17, 2018",true
424,John Kruzel,"The White House staff risks violating federal ethics rules if they participate in Donald Trump’s ""fake news awards.""",Norm Eisen,"January 11, 2018",true
425,Louis Jacobson,"The Dow Jones Industrial Average ""jumped 1000 points in last 5 weeks, Record fastest 1000 point move in history.""",Donald Trump,"January 8, 2018",true
426,Matt Dietrich,These guys are now pretty much living up to the @BruceRauner standard. And falling dismally short of the @MittRomney standard. Even Romney released his full tax returns.,Daniel Biss,"December 4, 2017",true
427,D.L. Davis,"""Wisconsin's driver licenses and identification (ID) cards are currently the most secure in the nation.""",Wisconsin Department of Transportation,"November 24, 2017",true
428,Jon Greenberg,"Says Roy Moore said a ""practicing Muslim should not be a member of Congress because of his faith.""",Jeff Flake,"November 9, 2017",true
429,Allison Graves,"""The No. 1 job vacancy in Florida every month for seven years has been nursing.""",Adam Putnam,"November 8, 2017",true
430,Dan Clark,"""When I saw corruption and sexual harassment cover-ups I called on Sheldon Silver to resign.""",Michael Kearns,"November 3, 2017",true
431,Matt Dietrich,"""We’re growing union jobs faster than Illinois.""",Eric Holcomb,"November 3, 2017",true
432,Paul Specht,"""We are spending more on affordable housing than we're spending on Dix Park right now.""",Nancy McFarlane,"November 2, 2017",true
433,W. Gardner,"Says county parties representing more than half the state’s Republican voters approved resolutions ""demanding changes"" in Texas House leadership.",New Leadership PAC,"• November 1,",true
434,Chris Nichols,"""Ninety percent of people born in the 1940s ended up doing better financially than their parents. But those born in the 1980s, the much-maligned Millennials, have only a 50-50 chance of doing better (financially) than their parents, despite being the best-educated generation in our history.""",Delaine Eastin,"October 27, 2017",true
435,Tom Kertscher,"What Republicans call the ""death tax"" is the estate tax ""on the ultra wealthy"" which, in 2016, was paid by only ""two out of every 1,000 people.""",Mark Pocan,"October 27, 2017",true
436,Katelyn Brown,"""Our tax code has nearly doubled since 1985.""",Roy Blunt,"October 17, 2017",true
437,W. Gardner,"""One in 10 babies born in this country is born in Texas.""",Joyce Mauk,"• October 12,",true
438,Matt Dietrich,"""I personally am pro-choice. I always have been. And I made no qualms about that when I was elected governor.""",Bruce Rauner,"October 10, 2017",true
439,Tom Kertscher,"90 percent of Americans ""support universal background checks"" for gun purchases.",Chris Abele,"October 3, 2017",true
440,Dan Clark,"Some states hit hardest by opioid deaths ""have more opioid prescriptions than residents.""",Eric Schneiderman,"October 2, 2017",true
441,Allison Graves,"While Mayor Rick Kriseman said he would dip into reserves this year because of Hurricane Irma, he ""went into the emergency reserves before Irma ever hit.""",Rick Baker,"September 29, 2017",true
442,Allison Graves,"Florida’s coastal and stormwater infrastructure are ""two of the most critical areas during a storm, and received D-plus and D ratings, respectively, by the American Society of Civil Engineers in 2016.""",Gwen Graham,"September 25, 2017",true
443,D.L. Davis,"""Ronald Reagan was a verified Democrat until his mid-50s.""",Kevin Nicholson,"September 21, 2017",true
444,Chris Nichols,"""Seventy-six percent of the American people support us passing the DREAM Act … with citizenship and legalization as part of it all. … More than 60 percent of Republicans support that.""",Nancy Pelosi,"September 19, 2017",true
445,Katelyn Brown,"""Nearly 2/3 of rural Missourians don’t have access to broadband. That needs to change.""",Roy Blunt,"September 15, 2017",true
446,Miriam Valverde,"""No court has held (Deferred Action for Childhood Arrivals) unconstitutional.""",Eric Schneiderman,"September 11, 2017",true
447,PolitiFact Staff,"Rescinding the Deferred Action for Childhood Arrivals program ""will harm our economy.""",Louise Slaughter,"September 10, 2017",true
448,John Kruzel,"""I think what the authors of the (25th) Amendment principally had in mind was some kind of physical incapacitation or serious mental illness or a breakdown, an inability to function in office.""",Adam Schiff,"August 29, 2017",true
449,Dan Clark,"""I'm the only candidate who has not accepted money from Carl Paladino nor LPCiminelli; two of the biggest developers in the city of Buffalo.""",Betty Jean Grant,"August 25, 2017",true
450,Chris Nichols,"""It costs us about $33,000 a year (on average nationally) to lock somebody up. In California it costs about $75,000 a year.""",Kamala Harris,"August 9, 2017",true
451,Manuela Tobias,"Says his time away from Washington coincides with a ""long planned renovation"" for the White House.",Donald Trump,"August 8, 2017",true
452,Matt Dietrich,The new tax will make soda sold in Chicago among the most expensive in the country.,Illinois Policy Institute,"August 7, 2017",true
453,W. Gardner,"Says transgender residents make up ""about 1-in-300 people, we're all over the place, we're your friends and your neighbors.""",Ashley Smith,"• August 3,",true
454,Chris Nichols,"The Inland Empire is ""the second fastest growing region"" for jobs in California.",Gavin Newsom,"July 27, 2017",true
455,Dan Clark,"""We have been able to cut New York’s uninsured rate in half since 2013 from 10 percent to 5 percent of our population.""",Eric Schneiderman,"July 24, 2017",true
456,Dan Clark,"""We now have about one-third of New York’s population on Medicaid.""",John Faso,"July 21, 2017",true
457,Joshua Gillin,Says President Richard Nixon held meetings with heads of state without an American interpreter.,Ian Bremmer,"July 21, 2017",true
458,W. Gardner,"""One"" Texas school ""district alone -- Austin ISD -- is expected to lose more than $530 million in local property taxes to Robin Hood this year.""",Joe Straus,"• July 19,",true
459,Manuela Tobias,"""I helped win one of the biggest private lawsuits against Medicare fraud in history. The government declined to pursue the case, so my firm did, and we recovered $324 million for taxpayers.""",Stacey Evans,"July 14, 2017",true
460,Alan Hovorka,"Tax cuts approved and those proposed in his state budget ""will exceed $8 billion by the time the budget is done.""",Scott Walker,"July 12, 2017",true
461,Dan Clark,"The New York State Senate ""passed legislation allowing minors to race snowmobiles, get their own hunting licenses, and not be employed gathering or picking rags, cigar stumps, or collecting bones.""",Samantha Bee,"June 30, 2017",true
462,Alan Hovorka,"""Seven years later, (Scott Walker) has not hit his first campaign promise of creating 250,000 jobs.""",Mark Pocan,"June 23, 2017",true
463,Jon Greenberg,"Says Jon Ossoff ""doesn't even live in (his) district.""",Donald Trump,"June 20, 2017",true
464,Louis Jacobson,"""There are currently 6 million jobs available in this country that are due in part to the skills gap.""",Ivanka Trump,"June 16, 2017",true
465,W. Gardner,"Says each of the past three years ""has been the hottest on record.""",Derrick Crowe,"• June 15,",true
466,Will Doran,"Says the Senate Intelligence Committee has held 10 public hearings this year, ""more than double that held by the committee in any recent year.""",Richard Burr,"June 14, 2017",true
467,Bobby Cervantes,"""How many federal rulings have NOW found intentional discrimination by #Txlege since 2011? 6.""",Rafael Anchia,"June 14, 2017",true
468,Nick Reid,"For 22 percent of N.H. Meals on Wheels recipients, the delivery driver is ""the only human contact in their life from week to week.""",Ann McLane Kuster,"June 9, 2017",true
469,Will Doran,"""The waiting list for Pre-K is over in the House budget.""",David Lewis,"June 6, 2017",true
470,W. Gardner,"""Texas leads the country in animal deaths by sodium cyanide M-44s.""",Ann Hudspeth,"• June 2,",true
471,Miriam Valverde,"""Syria and Nicaragua are the only nations that didn't sign the Paris Agreement. Nicaragua said it wasn't tough enough.""",Debbie Wasserman Schultz,"June 1, 2017",true
472,Miriam Valverde,"""Many of the countries in question (in Trump’s travel ban) don't even have a U.S. embassy there to help us vet.""",John Kelly,"May 31, 2017",true
473,Austin Hough,"""Due to the recent downturn in steel production, more than 13,600 Americans have been laid off and the steel industry is facing billions in losses.""",Claire McCaskill,"May 30, 2017",true
474,Louis Jacobson,"""President Obama became the first president since Carter to leave the White House with a smaller federal prison population than when he took office.""",Charles Schumer,"May 18, 2017",true
475,Louis Jacobson,"The federal tax code includes ""deductions for birds flying across America.""",Donald Trump,"May 15, 2017",true
476,Dave Umhoefer,"""Planned Parenthood is the biggest abortion provider in the country.""",Glenn Grothman,"May 15, 2017",true
477,Dan Clark,"In some cases, a sex offender ""who appears on the New York State Sex Offender Registry"" would be able to drive for Uber or Lyft when ride-hailing is allowed upstate in July",Thomas Croci,"May 8, 2017",true
478,Lauren Carroll,"""General Flynn got his clearance from the Obama administration.""",Donald Trump,"May 2, 2017",true
479,John Kruzel,"""China account(s) for 90 percent of North Korean trade.""",Rex Tillerson,"May 1, 2017",true
480,Chris Nichols,"The estimated price of President Trump’s border wall is the same as the cost of ""one and a half aircraft carriers.""",Scott Peters,"April 28, 2017",true
481,John Kruzel,"""There's no real evidence in the last 20 years that"" growth from tax cuts has made up lost revenue.",Rana Foroohar,"April 28, 2017",true
482,Eric Litke,"""We're experiencing a net outflow of illegal, undocumented workers from America back to Mexico.""",Ron Kind,"April 26, 2017",true
483,Miriam Valverde,"Illegal immigration on the U.S.-Mexico border is ""the lowest in 17 years.""",Donald Trump,"April 25, 2017",true
484,Jen Para,"""Missouri is actually the only state that has been forced to borrow money from the federal government to pay for unemployment benefits during each of the last five economic downturns.""",Allen Andrews,"April 23, 2017",true
485,Amy Sherman,"""Trump looking to open up E Coast & new areas for offshore oil drilling when Congress has passed no new safety standards since BP""",Edward Markey,"April 21, 2017",true
486,Tom Kertscher,"Says Milwaukee County Sheriff David A. Clarke Jr. has said Black Lives Matter ""is a terrorist movement, a hate group and calls it, Black LIES Matter.""",Sheriff David Clarke for U.S. Senate,"April 17, 2017",true
487,W. Gardner,"Says a Texas Senate committee considering ""private school voucher"" legislation randomly called people to testify regardless of when the people submitted requests to testify.",Sara Stevenson,"• April 14,",true
488,Jon Greenberg,"""More than 20 million people are at risk of dying from starvation within 6 months in 4 nations.""",Joseph Crowley,"April 11, 2017",true
489,Cassie Owens,"House Bill 991 ""could lead to the opening of as many as 2,000 new liquor stores.""",Wendell Young,"April 7, 2017",true
490,Tom Kertscher,"""75 percent of the town boards in Wisconsin have no women on them at all.""",Erin Forrest,"April 7, 2017",true
491,Amy Sherman,"""There are no federal or state laws that say prosecutors must seek death sentences. And the United States Supreme Court has banned all state laws that make executions mandatory for murders.""",Randolph Bracy,"April 6, 2017",true
492,Lauren Carroll,"Says President Donald Trump ""had a different opinion"" in 2013 than he does now about whether (Barack) Obama should have intervened in Syria after Obama's red line was crossed.",Greta Van Susteren,"April 5, 2017",true
493,Jon Greenberg,"""Afghanistan has more hectares (of opium poppies) planted today than they had before we started this war.""",Ted Yoho,"April 4, 2017",true
494,Dan Clark,"In New York state, ""you cannot charge an older person even one dollar more than a younger person"" for health insurance.",Chris Collins,"March 31, 2017",true
495,Chris Nichols,"""2.1 million jobs have been created in the last six or seven years"" in California",Jerry Brown,"March 29, 2017",true
496,Sarah Waychoff,"""More than half of Planned Parenthood facilities are in rural or medically underserved areas.""",Carolyn Maloney,"March 24, 2017",true
497,Amy Sherman,"""South Florida ranks No. 1 in the gap between wages and housing.""",Habitat for Humanity of Broward,"March 23, 2017",true
498,Tom Kertscher,"The GOP’s Obamacare replacement would reduce subsidies that help lower-income people buy health insurance, but also ""expand the entitlement"" by giving subsidies to higher-income people ""that Obamacare never helped.""",Ron Johnson,"March 23, 2017",true
499,Austin Hough,"Small businesses ""create two out of every three American jobs.""",Claire McCaskill,"March 17, 2017",true
500,Chris Nichols,"""The average margin of victory in the House of Representatives was 37%"" for Democrats and Republicans in the 2016 election.",Arnold Schwarzenegger,"March 17, 2017",true
501,Fauzeya Rahman,"""Texas legislators have filed voucher proposals in every legislative session since 1995, but all of them have failed to become law.""",The Coalition for Public Schools,"March 16, 2017",true
502,Lauren Carroll,"""One-third of the counties — think of it, one-third — only have one insurer left"" on the Affordable Care Act exchanges.",Donald Trump,"March 13, 2017",true
503,W. Gardner,"Says condoms ""used to be tax-exempt here in Texas.""",Donna Howard,"• March 10,",true
504,Allison Graves,"""Florida is now the only state in the nation to tax commercial leases.""",Rick Scott,"March 8, 2017",true
505,Gabrielle Healy,"Says 70 percent of benefits in Donald Trump’s proposal for child care ""go to the people making over $100,000 a year.""",Nancy Pelosi,"March 8, 2017",true
506,Jon Greenberg,"""Most U.S. foreign assistance ... is given to U.S. companies and nonprofits in the form of contracts and grants.""",Raj Shah,"March 8, 2017",true
507,Will Doran,"Says HB2 has hurt North Carolina’s economy by ""one-tenth of 1 percent of our annual GDP.""",Dan Forest,"March 7, 2017",true
508,Dan Clark,"""I’ve given the religious schools in my budget more money than ever before in history.""",Andrew Cuomo,"March 6, 2017",true
509,Dan Clark,"""Just last year, over 5,000 refugees came to New York state, and 94 percent settled outside of New York City.""",Sean Ryan,"March 4, 2017",true
510,Chris Nichols,"During his campaign for president, Donald Trump ""committed to honoring states' rights when it comes to marijuana legalization.""",Gavin Newsom,"February 28, 2017",true
511,Marc Filippino,"""You can almost pinpoint half of the gun violence deaths to two or three specific sections in the city. They are just areas of devastation, economically and otherwise.""",Richard Durbin,"February 23, 2017",true
512,Jon Greenberg,"""For every extra year a girl goes to school, her income goes up 12 percent.""",Bono,"February 22, 2017",true
513,Madeleine Doubek,"The status quo led the General Assembly to reduce pension payments four straight years starting in 2005, costing billions of dollars as the delay in contributions essentially borrowed from pension funds at a very high interest rate.",Bruce Rauner,"February 16, 2017",true
514,Dan Clark,"New York state subsidizes private colleges ""probably more than any other state except maybe one.""",Andrew Cuomo,"February 16, 2017",true
515,Dan Clark,"Graduation rates in Buffalo’s school district, which were ""around 48 percent are now up to 64 percent"" since Say Yes Buffalo launched.",Byron Brown,"February 10, 2017",true
516,Jon Greenberg,"Says ExxonMobil ""fought to kill"" a rule requiring oil and mining companies to disclose payments made to foreign governments.",Sherrod Brown,"February 8, 2017",true
517,Amy Sherman,"""Not a single Democrat opposed Neil Gorsuch's confirmation in 2006.""",Mitch McConnell,"February 3, 2017",true
518,Miriam Valverde,"""About three-quarters of (Syrian refugees) are women and children. A full third of them are kids under 12 years old.""",Keith Ellison,"February 2, 2017",true
519,Jon Greenberg,"""All of our taxpayers are paying roughly 22% of the U.N. budget.""",Rob Portman,"February 1, 2017",true
520,Chris Nichols,"Twenty-seven percent of Californians, almost 11 million, ""were born in a foreign land.""",Jerry Brown,"January 24, 2017",true
521,Dan Clark,"""The exodus of citizens from New York State has been growing.""",Edward Cox,"January 20, 2017",true
522,Chris Nichols,"California has ""the highest poverty rate in the nation"" when considering the U.S. Census Bureau’s Supplemental Poverty Measure.",Chad Mayes,"January 20, 2017",true
523,Chris Nichols,"The uninsured rate in California reached ""a historic low of 7.4 percent in 2016.""",Jerry Brown,"January 19, 2017",true
524,Kevin Hoffman,"""House Bill 6627 also requires the applicant to attest to their eligibility to vote, as is required by the National Voter Registration Act and used by all other states that have (automatic voter registration).""",Mike Fortner,"January 17, 2017",true
525,Miriam Valverde,"""By funding the authorization that’s already happened a decade ago (in the Secure Fence Act of 2006), we could start the process of meeting Mr. Trump’s campaign pledge to secure the border.""",Luke Messer,"January 17, 2017",true
526,Tom Kertscher,"The federal government is prohibited ""from negotiating lower prescription drug prices for our senior citizens.""",Tammy Baldwin,"January 17, 2017",true
527,Tom Kertscher,"Wisconsin property taxes, as a percentage of personal income, ""are the lowest that they've been since the end of World War II.""",Scott Walker,"January 13, 2017",true
528,Dan Clark,"""I have never once raised the county tax levy -- not for seven straight years.""",Robert Astorino,"January 11, 2017",true
529,Dan Clark,"""More college graduates are living at home than in decades.""",Andrew Cuomo,"January 9, 2017",true
530,Dan Clark,"In New York, ""Average college debt - $30,000 per student.""",Andrew Cuomo,"January 5, 2017",true
531,Mark Dent,"""Jackie Evancho’s album sales have skyrocketed after announcing her inauguration performance.""",Donald Trump,"January 5, 2017",true
532,Amy Sherman,"""Unlike California, we in Florida welcome driverless cars - no permit required.""",Jeff Brandes,"December 28, 2016",true
533,PolitiFact Staff,"""The causation standard in Indiana is exactly the same as it is in Illinois.""",David Menchetti,"December 19, 2016",true
534,Aaron Sharockman,"""On Oct. 7, the Access Hollywood tape comes out. One hour later, WikiLeaks starts dropping my emails.""",John Podesta,"December 18, 2016",true
535,W. Gardner,"""In Austin, Texas, the average homeowner is paying about $1,300 to $1,400 just for recapture,"" meaning funds spent in non-Austin school districts.",Kirk Watson,"• December 16,",true
536,Jonathan Anderson,"Social Security ""was basically invented"" at the University of Wisconsin-Madison; ""that's where Franklin Roosevelt got the idea.""",Russ Feingold,"December 16, 2016",true
537,Warren Fiske,"""We adopted the modern Social Security system at a time when the average person died before they were old enough to get Social Security.""",Newt Gingrich,"December 12, 2016",true
538,Tom Kertscher,"Says Donald Trump ""thinks stop-and-frisk is fine.""",Gwen Moore,"December 9, 2016",true
539,Bobby Cervantes,"Even ""though men comprise 49% of the population, they hold 80% of the lawmaking power in the Legislature (144 of 181 seats).""",Annie's List,"December 6, 2016",true
540,Dan Clark,"""We spend less than 2 percent more every year. That is the lowest increase in spending since they have been keeping numbers.""",Andrew Cuomo,"December 2, 2016",true
541,Jim Tharpe,Hillary Clinton in 2005 co-sponsored legislation that would jail flag burners.,Bloggers,"December 2, 2016",true
542,Fauzeya Rahman,"Texas spends ""more per day to house an inmate than we do on a student.""","Virginia ""Jennie Lou"" Leeder","November 18, 2016",true
543,Louis Jacobson,"Says John Bolton supported the Iraq War and said last year that ""I still think the decision to overthrow Saddam was correct.""",Rand Paul,"November 17, 2016",true
544,Lauren Carroll,"Financial conflict-of-interest ""laws don't apply to the president, right? So, the president doesn't have to have a blind trust.""",Rudy Giuliani,"November 16, 2016",true
545,Ariella Phillips,Newt Gingrich has been a proponent of selecting a president by popular vote instead of the Electoral College.,Various media reports 2,"November 16, 2016",true
546,W. Gardner,"""I was the first member of Congress to contribute to Donald Trump.""",Lamar Smith,"• November 11,",true
547,Jon Greenberg,"""Surveys show that many of our citizens think we devote a full quarter or even a third of our federal budget to foreign aid.""",John Kerry,"November 9, 2016",true
548,Miriam Valverde,"""Spanish was the first European language spoken in this country.""",Tim Kaine,"November 7, 2016",true
549,Linda Qiu,"Under Donald Trump's tax plan, ""51 percent of single parents would see their taxes go up.""",Hillary Clinton,"November 6, 2016",true
550,Will Doran,"Says Richard Burr ""was one of only three senators who voted against a ban on insider trading for members of Congress. And he called that vote brave.""",Deborah Ross,"November 5, 2016",true
551,Tom Kertscher,"Says Russ Feingold said that with Obamacare, ""we could keep our doctors and our plans, it was rated as the Lie of the Year.""",U.S. Chamber of Commerce,"November 4, 2016",true
552,Joshua Gillin,"Says Donald Trump ""wants to undo marriage equality.""",Hillary Clinton,"November 3, 2016",true
553,Tom Kertscher,"""Wisconsin is one of several states where you can change your early ballot if you think you've made a mistake.""",Donald Trump,"November 2, 2016",true
554,Lauren Carroll,"Says of Donald Trump, ""He even said, on his very first day in office, he would require every school in America to let people carry guns into our classrooms.""",Hillary Clinton,"November 1, 2016",true
555,Bobby Cervantes,"""Several elected state officials have opened their homes to children in need of loving families.""",Dan Patrick,"October 28, 2016",true
556,Miriam Valverde,"Says Donald Trump ""was asked if he would defend our allies. He said well, first he'd want to know if they made any payments to us to defend them.""",Hillary Clinton,"October 26, 2016",true
557,Anthony Cave,"Department of Veterans Affairs doctors ""are prohibited from recommending medical marijuana.""",Campaign to Regulate Marijuana Like Alcohol,"October 26, 2016",true
558,W. Gardner,"""We’re already bombing seven countries.""",Jill Stein,"• October 21,",true
559,Nadia Pflaum,"Says Ted Strickland ""in this campaign bragged about his A-plus rating with the NRA. ... He has said he has a mixed and spotty record on this issue and that he can be criticized for it. Those are his words, not mine. So I don’t know where he is on this issue.""",Rob Portman,"October 20, 2016",true
560,Dan Clark,"""Zephyr Teachout says she is against Super PACs despite taking money from Super PAC donors""",National Republican Congressional Committee,"October 20, 2016",true
561,Linda Qiu,"Says Donald Trump ""used undocumented labor to build the Trump Tower.""",Hillary Clinton,"October 20, 2016",true
562,Lauren Carroll,"""We have 17 intelligence agencies, civilian and military, who have all concluded that these espionage attacks, these cyberattacks, come from the highest levels of the Kremlin, and they are designed to influence our election.""",Hillary Clinton,"October 19, 2016",true
563,Jon Greenberg,"""Heroin .. pours across our southern borders.""",Donald Trump,"October 19, 2016",true
564,Rachel Tiede,"Says Warren Buffett has publicly said his secretary ""should not be paying a higher tax rate"" than him.",Hillary Clinton,"October 18, 2016",true
565,Allison Graves,"""Marco Rubio made it clear: Not only does he think Donald Trump is a con man, he went on to say he doesn't trust Donald Trump with the nuclear codes.""",Patrick Murphy,"October 18, 2016",true
566,W. Gardner,Says over 90 percent of Travis County’s eligible residents have registered to vote.,Bruce Elfant,"• October 14,",true
567,Miriam Valverde,"""We've had Muslims in America since George Washington.""",Hillary Clinton,"October 13, 2016",true
568,Joseph Cariz,"""Refugees are subject to more rigorous screening than the average tourist in the U.S.""",Barack Obama,"October 13, 2016",true
569,Linda Qiu,"Says Donald Trump’s tax plan gives the wealthy and corporations ""more than the Bush tax cuts by at least a factor of two.""",Hillary Clinton,"October 11, 2016",true
570,Tom Kertscher,"Says Paul Ryan ""is still endorsing Trump.""",Hillary Clinton,"October 11, 2016",true
571,C. Eugene,"""You can look at the propaganda on a lot of the terrorists' sites and what Donald Trump says about Muslims is used to recruit fighters.""",Hillary Clinton,Jr. • October,true
572,Louis Jacobson,"""Right now we are at 90 percent health insurance covered. That's the highest we've ever been in our country.""",Hillary Clinton,"October 9, 2016",true
573,Tom Kertscher,"""Repeated requests for additional security in Benghazi were routinely denied"" by Hillary ""Clinton’s State Department.""",Paul Ryan,"October 7, 2016",true
574,Dan Clark,"Says Rep. John Katko ""promised he wouldn’t vote to defund Planned Parenthood and since he’s been in office he’s done that four times""",Colleen Deacon,"October 5, 2016",true
575,Jon Greenberg,"Says Philando Castile ""had been stopped by police 40 or 50 times before that fatal incident.""",Tim Kaine,"October 5, 2016",true
576,Sean Gorman,"""Richard Nixon released tax returns when he was under audit.""",Tim Kaine,"October 5, 2016",true
577,Mark Dent,"Says Senate candidate Katie McGinty ""made thousands from companies she previously regulated.""",Freedom Partners Action Fund,"October 4, 2016",true
578,Matt Dietrich,"Even our attorney general who is a strong Democrat, she has said that we need causation in our workers’ comp system. That’s the No. 1 thing pushing our manufacturing jobs out of Illinois.",Bruce Rauner,"October 3, 2016",true
579,Linda Qiu,"""Undocumented immigrants pay $12 billion of taxes every single year.""",María Teresa Kumar,"October 2, 2016",true
580,Steve Contorno,"Says Donald Trump ""started his career back in 1973 being sued by the Justice Department for racial discrimination because he would not rent apartments in one of his developments to African-Americans.""",Hillary Clinton,"September 27, 2016",true
581,Louis Jacobson,"According to ""independent experts,"" Donald Trump's tax plan ""would blow up the debt by over $5 trillion and would in some instances disadvantage middle-class families compared to the wealthy.""",Hillary Clinton,"September 27, 2016",true
582,Miriam Valverde,"""In Chicago, they've had thousands of shootings, thousands since Jan. 1. Thousands of shootings.""",Donald Trump,"September 27, 2016",true
583,Louis Jacobson,"""The gun epidemic is the leading cause of death of young African-American men, more than the next nine causes put together.""",Hillary Clinton,"September 26, 2016",true
584,Dan Clark,"""Most private sector jobs in the history of Buffalo exist in Buffalo today""",Andrew Cuomo,"September 23, 2016",true
585,Bobby Cervantes,Says a change in law he carried stopped a $100 million tax increase in the Dallas school district.,Paul Bettencourt,"September 23, 2016",true
586,Dan Clark,"Tom Suozzi raised taxes ""by hundreds of millions of dollars"" as Nassau County executive.",National Republican Congressional Committee,"September 23, 2016",true
587,Mark Dent,"""In Harrisburg, I passed more bills than all the Democrats combined, in terms of legislation affecting the city.""",John Taylor,"September 21, 2016",true
588,Nadia Pflaum,"""We spend more per student than almost any other major country in the world.""",Donald Trump,"September 21, 2016",true
589,Allison Graves,"""In the mid 1990s, in our state, (Florida was) No. 1 in violent crime in America. ... The only concern I had was for the citizens of Florida, who were subjected to a violent crime every three minutes and 45 seconds.""",Charlie Crist,"September 19, 2016",true
590,Alan Gathright,"Says that Republican Darryl Glenn has described Democrats as ""evil"" and has said he's ""tired of hearing about Republicans reaching across the aisle.""",Michael Bennet,"September 19, 2016",true
591,Rye Druzin,"""Texas has lost the most law enforcement officers in the line of duty of any state in America.""",Charley Wilkison,"September 19, 2016",true
592,Dan Clark,"In the past decade in New York State ""more than 30 current and former state officeholders have been convicted, sanctioned or accused of wrongdoing — more than any other state.""",Elaine Phillips,"September 19, 2016",true
593,C. Eugene,"""Latinos are 17 percent of our country's population but hold only 2 percent of its wealth.""",Hillary Clinton,Jr. • September,true
594,Sean Gorman,"""When Moammar Gadhafi was set to visit the United Nations, and no one would let him stay in New York, Trump allowed Gadhafi to set up an elaborate tent at his Westchester County (New York) estate.""",Tim Kaine,"September 15, 2016",true
595,Lauren Carroll,"""Trump Management was charged with discriminating against African-Americans and breaking federal law.""",Hillary Clinton,"September 14, 2016",true
596,Louis Jacobson,"Says Donald Trump's foundation ""took money other people gave to his charity and then bought a six-foot-tall painting of himself.""",Barack Obama,"September 13, 2016",true
597,Linda Qiu,"Heroin comes in the United States ""from the southern border.""",Donald Trump,"September 13, 2016",true
598,Alan Gathright,"Says Dick Cheney ""supported gay marriage sooner"" than Hillary Clinton.",AlternativePAC,"September 8, 2016",true
599,Nadia Pflaum,"""As governor, Ted Strickland left only 89 cents in Ohio’s rainy day fund.""",U.S. Chamber of Commerce,"September 8, 2016",true
600,Eric Litke,Says Russ Feingold broke his 1992 promise to always get the majority of funding from Wisconsin residents.,Ron Johnson,"September 7, 2016",true
