,author,statement,source,date,target
1226,Ciara O'Rourke,Claims to show a photo of Alexandria Ocasio-Cortez with her legs spread.,Viral image,"February 26, 2019",pants-fire
1227,Samantha Putterman,Says President Barack Obama is urging Chicago’s mayor to pressure prosecutors into not charging Jussie Smollett.,Facebook posts,"February 25, 2019",pants-fire
1228,Sarah Stanley,"Says 89 members of Congress ""hold dual citizenship with Israel.""",Bloggers,"February 25, 2019",pants-fire
1229,Louis Jacobson,"Says former Sen. Harry Reid ""got thrown out.""",Donald Trump,"February 25, 2019",pants-fire
1230,Amy Sherman,"""In 1963 Bernie Sanders was arrested for throwing eggs at black civil rights protestors.""",Facebook posts,"February 25, 2019",pants-fire
1231,Ciara O'Rourke,Says Donald Trump was photographed wearing blackface.,Viral image,"February 22, 2019",pants-fire
1232,Eric Litke,"""Drug-related offenses make up as much as 75-85 percent of inmate populations"" in Wisconsin",Tony Evers,"February 22, 2019",pants-fire
1233,Samantha Putterman,A photo of Trump having a stroke is really a virus that will wipe out all information on your computer.,Facebook posts,"February 21, 2019",pants-fire
1234,Samantha Putterman,"Quotes Mike Pence as saying that people with pre-existing conditions need ""more Jesus care,"" not health care.",Facebook posts,"February 18, 2019",pants-fire
1235,Samantha Putterman,"Says Dr. Robert Gallo, the man who helped discover the HIV virus, confessed he was ""forced"" to ""create the HIV virus as a secret weapon to wipe out the African race.""",Facebook posts,"February 15, 2019",pants-fire
1236,Ciara O'Rourke,"The intersection of a rainbow and tornado is called a ""tornabow.""",Viral image,"February 14, 2019",pants-fire
1237,Ciara O'Rourke,"Says Eric Trump said, ""The president should be able to choose governors, senators, and congressmen, just like our founders meant it to be. The only election should be for president.""",Viral image,"February 14, 2019",pants-fire
1238,Ciara O'Rourke,"Quotes Robert Mueller as saying, ""We must move as quickly as possible to a one-world government; a one-world religion; under a one world leader.""",Viral image,"February 14, 2019",pants-fire
1239,Ciara O'Rourke,"Quotes Beto O’Rourke as saying, ""If I could throw two kinds of people in the garbage it would be the elderly and wounded veterans. When a tool breaks you don’t fix it, you throw it in the damn trash.""",Viral image,"February 14, 2019",pants-fire
1240,Samantha Putterman,"Quotes Kurt Cobain saying in 1993 that he wouldn’t be surprised if his generation eventually elected a ""true outsider"" a ""business tycoon who can’t be bought"" … ""someone like Donald Trump""",Facebook posts,"February 12, 2019",pants-fire
1241,Samantha Putterman,"Courts have ""quietly confirmed"" that the MMR vaccine causes autism.",Bloggers,"February 11, 2019",pants-fire
1242,Kiannah Sepeda-Miller,"Says Susana Mendoza is a supporter of the death penalty who could administer it herself and ""‘...sleep like a baby at night…’""",Toni Preckwinkle,"February 10, 2019",pants-fire
1243,Rashaan Ayesh,"""Racist picture of Democrat North Carolina Governor Roy Cooper emerges just days after he called on Ralph Northam to resign - DAILY MAIL.""",Jacob Wohl,"February 8, 2019",pants-fire
1244,Samantha Putterman,Says George Soros was arrested in Switzerland for a web of crimes based on information provided by Barack Obama.,Bloggers,"February 8, 2019",pants-fire
1245,Samantha Putterman,NASA has discovered a new planet covered with marijuana,Bloggers,"February 8, 2019",pants-fire
1246,Ciara O'Rourke,"Says Stacey Abrams said ""Who needs agriculture when you can just get food at the store?""",Viral image,"February 7, 2019",pants-fire
1247,Ciara O'Rourke,"A Virginia principal ""expelled two kids for wearing a crucifix around their necks  saying, ‘there is no place for religion at school.’""",Viral image,"February 6, 2019",pants-fire
1248,Ciara O'Rourke,Says Nancy Pelosi and Beto O’Rourke were photographed with El Chapo.,Viral image,"February 6, 2019",pants-fire
1249,Ciara O'Rourke,"Says that Ronald Reagan said he felt like he ""was the one shaking hands with the president"" when he met Donald Trump.",Viral image,"February 4, 2019",pants-fire
1250,Ciara O'Rourke,Says Hillary Clinton dressed up in blackface.,Viral image,"February 4, 2019",pants-fire
1251,Samantha Putterman,A photograph shows a younger Donald Trump posing with his parents who are in Ku Klux Klan robes.,Viral image,"February 4, 2019",pants-fire
1252,Samantha Putterman,The 1986 Challenger Space Shuttle disaster was a hoax; the crew did not die and are still alive today.,Facebook posts,"February 1, 2019",pants-fire
1253,Ciara O'Rourke,"Says Ronald Reagan said, ""Nancy Pelosi is extremely evil.""",Viral image,"February 1, 2019",pants-fire
1254,Samantha Putterman,"Says Nancy Pelosi spent ""$497 Million on office renovations"" during the government shutdown.",Bloggers,"February 1, 2019",pants-fire
1255,Eric Litke,"Potential Foxconn changes are due to ""the wave of economic uncertainty"" from Evers administration",Wisconsin Republican Legislative leaders,"January 31, 2019",pants-fire
1256,Ciara O'Rourke,Says U.S. Rep. Rashida Tlaib was photographed in front of a picture of Osama bin Laden and an ISIS flag.,Viral image,"January 29, 2019",pants-fire
1257,Samantha Putterman,"Says Planned Parenthood founder Margaret Sanger said, ""Slav, Latin and Hebrew immigrants are human weeds . . . a deadweight of human waste. Blacks, soldiers and Jews are a menace to race.""",Viral image,"January 25, 2019",pants-fire
1258,Ciara O'Rourke,"Says Kurt Russell said ""if the Dems regain power, they have promised to abolish the 1st, 2nd, 4th, 5th & 6th amendments. Also the Senate, the Electoral College, the Supreme Court, borders, ICE, and more. When do we get to declare them enemies of the state?""",Viral image,"January 25, 2019",pants-fire
1259,Ciara O'Rourke,"Says U.S. Rep. Alexandria Ocasio-Cortez said ""owning guns IS NOT a right, if it were a right it would be in the Constitution.""",Viral image,"January 24, 2019",pants-fire
1260,Samantha Putterman,"""18 million illegal immigrants got their government checks this month"" while federal workers remain unpaid.",Facebook posts,"January 24, 2019",pants-fire
1261,Ciara O'Rourke,"Says the mother of Covington student Nick Sandmann said ""I only wish the pioneers had brought more blankets with smallpox.""",Viral image,"January 24, 2019",pants-fire
1262,Ciara O'Rourke,Pepsi admitted an employee contaminated its products with AIDS.,Facebook posts,"January 23, 2019",pants-fire
1263,Manuela Tobias,"""Nancy Pelosi Removed From Benefit for ‘Being So Drunk She Couldn’t Stand Up’ """,TheLastLineOfDefense.org,"January 23, 2019",pants-fire
1264,Manuela Tobias,"""Pelosi’s Secret Overseas Mission Included 93 Family Members""",Bloggers,"January 23, 2019",pants-fire
1265,Samantha Putterman,"U.S. Rep. Alexandria Ocasio-Cortez has secured a seat on the House Financial Services Committee but her ""credit score is 430 and has had two checking accounts closed, along with two sheriff's evictions.""",Facebook posts,"January 23, 2019",pants-fire
1266,Louis Jacobson,"""Kamala Harris is NOT eligible to be President.""",Jacob Wohl,"January 22, 2019",pants-fire
1267,John Kruzel,"""Nancy Pelosi's bill for alcohol on her flights from Washington to San Fran every week? We pay for it. 1000 dollars. On average 52,000 Bucks, a year for BOOZE. Tax payer money.""",Chuck Woolery,"January 22, 2019",pants-fire
1268,Samantha Putterman,"When using an ATM, customers should ""press the cancel button twice before inserting the card. If anyone has set up the keypad to steal your pin code, this will cancel that set up.""",Facebook posts,"January 22, 2019",pants-fire
1269,Ciara O'Rourke,Says Elizabeth Warren has a racist figurine in her kitchen.,Viral image,"January 18, 2019",pants-fire
1270,Samantha Putterman,"After the White House fast food dinner, Clemson quarterback Trevor Lawrence said the ""coastal elite media"" trashed it ""for not being organic vegan"" and that it was ""a perfect blue collar party.""",Viral image,"January 18, 2019",pants-fire
1271,Samantha Putterman,"Say that former Clinton Foundation CEO Eric Braverman ""has been missing for 70+ days.""",Facebook posts,"January 18, 2019",pants-fire
1272,Miriam Valverde,"""BREAKING: Trump family donates $1 billion to wall fund.""",Bloggers,"January 15, 2019",pants-fire
1273,Ciara O'Rourke,"""The McCarran-Walter Act of 1952 bans Muslims from holding public office in the United States.""",Bloggers,"January 14, 2019",pants-fire
1274,Eric Litke,"In the lame-duck session, ""no power was taken away from the governor. Power was not taken away from the attorney general.""",Roger Roth,"January 10, 2019",pants-fire
1275,Samantha Putterman,"Says ""the Rothschild family holds about 80 percent of the world’s total wealth"" and has the ability to ""literally feed, clothe and settle every man, woman and child on the planet if they wanted to.""",Viral image,"January 9, 2019",pants-fire
1276,Samantha Putterman,"New U.S. Rep. Rashida Tlaib tweeted ""Americans have spent decades raping and pillaging my people. What goes around comes around.""",Bloggers,"January 9, 2019",pants-fire
1277,John Kruzel,"""The reason Russia was in Afghanistan was because terrorists were going into Russia.""",Donald Trump,"January 9, 2019",pants-fire
1278,Ciara O'Rourke,"Melania Trump echoed Hitler’s wife when she said: ""I hate to see children separated from their parents like this . . . but we can hardly blame Donald.""",Bloggers,"January 8, 2019",pants-fire
1279,Ciara O'Rourke,A woman died mysteriously after reporting on Robert Mueller destroying text messages.,Bloggers,"January 7, 2019",pants-fire
1280,Samantha Putterman,"Says law enforcement officials alerted the public to check the caps of bottled water for tampering because someone is injecting poison into them, and that a ""few people already died in the Richmond area"" as a result.",Facebook posts,"January 7, 2019",pants-fire
1281,Samantha Putterman,"Quotes Michelle Obama as saying, ""White folks are what’s wrong with America.""",Facebook posts,"January 3, 2019",pants-fire
1282,Samantha Putterman,"Says that ""18 children died while in custody of Border Patrol"" during the Obama administration.",Bloggers,"January 2, 2019",pants-fire
1283,Samantha Putterman,"Says troops recently received ""one of the biggest pay raises"" ever, and that it was the first pay increase in ""more than 10 years.""",Donald Trump,"December 27, 2018",pants-fire
1284,Samantha Putterman,"Quotes Winston Churchill as saying, ""When Muslims are the minority they are concerned with minority rights, when they are in the majority there are no minority rights.""",Bloggers,"December 20, 2018",pants-fire
1285,Miriam Valverde,"Says Time magazine cover features President Donald Trump with the text ""Worst. President. Ever.""",Bloggers,"December 20, 2018",pants-fire
1286,Samantha Putterman,"Says ""Three Muslim congresswomen just refused"" to sign an oath of office to uphold the U.S. Constitution.",Bloggers,"December 19, 2018",pants-fire
1287,Samantha Putterman,"Quotes Sen. Elizabeth Warren as saying ""If women need to be raped by Muslims to prove our tolerance, so be it. Then thank goodness for Planned Parenthood.""",Bloggers,"December 19, 2018",pants-fire
1288,John Kruzel,"Says 19,000 text messages exchanged between former FBI officials that were ""purposely and illegally deleted ... would have explained (the special counsel investigation) hoax.""",Donald Trump,"December 19, 2018",pants-fire
1289,Samantha Putterman,"Quotes incoming U.S. Rep. Alexandria Ocasio-Cortez as saying ""under capitalism, man oppresses man. Under socialism, it’s the other way around.""",Bloggers,"December 18, 2018",pants-fire
1290,Samantha Putterman,"That Donald Trump said in 1998 if he were to run for president he would run as a Republican because ""They’re the dumbest group of voters in the country. They believe anything on Fox News. I could lie and they’d still eat it up. I bet my numbers would be terrific.""",Bloggers,"December 18, 2018",pants-fire
1291,Jon Greenberg,"Uses a picture of a mansion to say that Rep. Nancy Pelosi lives surrounded by ""a high perimeter wall with gun toting security.""",Bloggers,"December 13, 2018",pants-fire
1292,Samantha Putterman,"Says the White House nativity scene was removed by the Obamas and ""is back in the White House thanks to First Lady Melania Trump.""",Bloggers,"December 4, 2018",pants-fire
1293,Samantha Putterman,"Photo of migrant mother at U.S.-Mexico border running from tear gas with children ""was a staged hoax.""",Bloggers,"November 29, 2018",pants-fire
1294,John Kruzel,"""We are watching, you know, millions of illegal immigrants cross our borders, and many of them voting in the past election that's what, just a couple weeks ago.""",Lou Dobbs,"November 16, 2018",pants-fire
1295,Louis Jacobson,"""If you buy, you know, a box of cereal, if you do anything, you have a voter ID. … The only thing you don’t is if you’re a voter of the United States.""",Donald Trump,"November 16, 2018",pants-fire
1296,Miriam Valverde,"Quotes Rep.-elect Ilhan Omar as saying, ""I think all white men should be put in chains as slaves because they will never submit to Islam.""",Viral image,"November 15, 2018",pants-fire
1297,John Kruzel,"""Democrats and their allies (...) are manufacturing voters.""",Ken Blackwell,"November 13, 2018",pants-fire
1298,C. Eugene,"""Election fraud: Democrats are voting twice in Maryland""",Infowars,Jr. • November,pants-fire
1299,Ciara O'Rourke,"Starbucks executive ""believes white men are the root of all evil.""",Bloggers,"November 8, 2018",pants-fire
1300,Tessa Weinberg,"Says ""Kurt Russell supports Trump"" by wearing a Trump T-shirt.",Bloggers,"November 6, 2018",pants-fire
1301,Jon Greenberg,"""Black Panthers Just Took Over City (Atlanta) – All Out War On Election Day""",Bloggers,"November 6, 2018",pants-fire
1302,John Kruzel,"""Judicial Watch reports show 1.7 million California votes are not registered voters!""",Bloggers,"November 6, 2018",pants-fire
1303,Tessa Weinberg,"Says Stacey Abrams posed with a campaign sign that described her as a ""communist"" and part of the ""Muslim-Brotherhood""",Bloggers,"November 6, 2018",pants-fire
1304,Samantha Putterman,"That Kurt Russell said President Donald Trump is ""relentless,"" ""dedicated,"" ""determined"" and ""courageous"" and ""stands there in the face of pure evil, rock solid & ready to fight for us. God bless this brave man.""",Bloggers,"November 6, 2018",pants-fire
1305,Ciara O'Rourke,"Refugees are throwing rocks and trying ""to kill you.""",Bloggers,"November 5, 2018",pants-fire
1306,Ciara O'Rourke,"""Migrants in the Guatemalan Caravan stand on, and then urinate on, U.S. flag before throwing it in the trash can.""",Bloggers,"November 5, 2018",pants-fire
1307,Tessa Weinberg,"Lottery winner arrested for dumping $200,000 of manure on ex-boss' lawn",worldnewsdailyreport.com,"November 4, 2018",pants-fire
1308,C. Eugene,"Veterans should vote Republican ""because the damn Democrats blocked the VA Healthcare bill again.""",Bloggers,Jr. • November,pants-fire
1309,Manuela Tobias,"""Attention hunters: Voting in North Dakota could cost you your out-of-state hunting licenses.""",North Dakota Democratic–Nonpartisan League Party,"November 2, 2018",pants-fire
1310,Samantha Putterman,"Says Maine Democrat Jared Golden ""supports using your Social Security to fund other government programs.""",National Republican Congressional Committee,"November 2, 2018",pants-fire
1311,Ciara O'Rourke,Photo shows members of the migrant caravan dragging a Mexican official.,Bloggers,"November 2, 2018",pants-fire
1312,Warren Fiske,"On Abigail Spanberger: ""She got $2.2 million from ActBlue...That is the George Soros resistance group.""",Dave Brat,"November 2, 2018",pants-fire
1313,Jon Greenberg,"""Democrats let him (cop killer Luis Bracamontes) into our country,"" and ""Democrats let him stay.""",Donald Trump,"November 1, 2018",pants-fire
1314,Tessa Weinberg,"""Soros Letter Reveals Plot to ‘Take Down Borders’ with Migrant Caravan Invasions""",Bloggers,"November 1, 2018",pants-fire
1315,Louis Jacobson,"Says ""Ammar Campa-Najjar is working to infiltrate Congress"" and ""is being supported by CAIR and the Muslim Brotherhood.""",Duncan Hunter,"November 1, 2018",pants-fire
1316,Ciara O'Rourke,George Soros was an SS officer.,Bloggers,"October 31, 2018",pants-fire
1317,Aaron Sharockman,"""As some of you may know I am the recent $3.4 million lotto winner. I’d like to spread some positivity so I’m sending $1,000 to the first 100k people that share this.""",Facebook posts,"October 30, 2018",pants-fire
1318,Ciara O'Rourke,The pipe bombs were never mailed.,Bloggers,"October 29, 2018",pants-fire
1319,Ciara O'Rourke,The pipe bomb suspect’s van was staged.,Bloggers,"October 29, 2018",pants-fire
1320,Ciara O'Rourke,"""National Geographic’s photo of the year"" is a great white shark leaping out of the water.",Bloggers,"October 29, 2018",pants-fire
1321,Kyra Haas,"A ""man surpasses Tesla by inventing an electric car that never needs charging.""",Bloggers,"October 29, 2018",pants-fire
1322,Kiannah Sepeda-Miller,"Says the Washington Post fact-checked a charge he opposed pre-existing condition protections for health insurance ""and gave that Four Pinocchios.""",Peter Roskam,"October 28, 2018",pants-fire
1323,Ciara O'Rourke,"A photo shows a Mexican police officer ""brutalized by members of this caravan as they attempt to FORCE their way into Mexico.""",Bloggers,"October 26, 2018",pants-fire
1324,Jon Greenberg,"""‘MAGA bomber’ identified as former CNN employee who donated to heavily to Hillary Clinton.""",Bloggers,"October 26, 2018",pants-fire
1325,Ciara O'Rourke,"""If a statue of a person in the park on a horse has both front legs in the air, the person died in battle. If the horse has one front leg in the air, the person died as a result of wounds received in battle. If the horse has all four legs on the ground, the person died of natural causes.""",Bloggers,"October 26, 2018",pants-fire
1326,Ciara O'Rourke,"""The illegal caravan of immigrants are flying the Honduras flag as they burn the American flag as they march towards the USA wanting asylum!""",Bloggers,"October 25, 2018",pants-fire
1327,Kyra Haas,"""Canadians face major donut shortage after first day of cannabis legalization.""",worldnewsdailyreport.com,"October 25, 2018",pants-fire
1328,C. Eugene,"If you get a flu shot, you're ""poisoning yourself.""",Bloggers,Jr. • October,pants-fire
1329,Manuela Tobias,"Voting for ""any Democrat"" gets you ""socialism ... undefended open borders ... immediate tax increases ... 100 percent government-run health care ...""",Future45,"October 24, 2018",pants-fire
1330,Louis Jacobson,"""Canada Pays Off Entire Federal Debt One Day After Marijuana Legalization""",Bloggers,"October 24, 2018",pants-fire
1331,Louis Jacobson,"Says a recent opioid bill that reached his desk had ""very little Democrat support.""",Donald Trump,"October 24, 2018",pants-fire
1332,Louis Jacobson,"In California, ""they're rioting now"" over sanctuary cities.",Donald Trump,"October 23, 2018",pants-fire
1333,Jon Greenberg,"Saudi Arabia has ordered $450 billion, ""$110 billion of which is a military order,"" producing ""over a million jobs.""",Donald Trump,"October 23, 2018",pants-fire
1334,Ciara O'Rourke,"""Man dug tunnel from home to the pub and drank every night while his wife slept.""",Bloggers,"October 23, 2018",pants-fire
1335,Louis Jacobson,"Says Democrats ""want to give (undocumented immigrants) cars.""",Donald Trump,"October 22, 2018",pants-fire
1336,Ciara O'Rourke,"""Surgeon who exposed Clinton Foundation corruption in Haiti found dead in apartment with stab wound to chest."" — Intellihub",Bloggers,"October 22, 2018",pants-fire
1337,Ciara O'Rourke,"""White people are so 1960’s. Sometimes the only thing that keeps me going is the fact that they will be blended out by the time I am 30. Imagine a world without white people. —Malia Obama’s midterm speech exam""",Bloggers,"October 18, 2018",pants-fire
1338,Ciara O'Rourke,Says a pro-choice activist in California 'proudly breaks world record by getting her 27th abortion',worldnewsdailyreport.com,"October 17, 2018",pants-fire
1339,Ciara O'Rourke,Says Detroit-area law enforcement is searching for a 'vigilante' serial killer after three pedophiles were killed in one week,Bloggers,"October 16, 2018",pants-fire
1340,Kyra Haas,"""Of course you've got a low unemployment rate when people've got to work two and three jobs just to make ends meet.""",Andrew Gillum,"October 15, 2018",pants-fire
1341,Kyra Haas,Says #MeToo movement sign suggested assaulting First Lady Melania Trump.,Joshua Feuerstein,"October 11, 2018",pants-fire
1342,Rebecca Catalanello,"Says Tom Hanks was photographed wearing a T-shirt with an anti-Trump message that begins, ""I was going to be a Trump voter for Halloween but…""",Bloggers,"October 10, 2018",pants-fire
1343,Rebecca Catalanello,Says a photo shows Bill Clinton and Christine Blasey Ford posing for a camera and smiling together.,Viral image,"October 8, 2018",pants-fire
1344,Kyra Haas,"Says Socrates said, ""When the debate is lost, slander becomes the tool of the losers.""",Viral image,"October 8, 2018",pants-fire
1345,Louis Jacobson,"""Some of the Democrats have been talking about ending (coverage for) pre-existing conditions.""",Donald Trump,"October 5, 2018",pants-fire
1346,Stephen Koff,"Says Brendan Kelly ""spent his career"" supporting Nancy Pelosi.",Mike Bost,"October 5, 2018",pants-fire
1347,Rashaan Ayesh,Viral internet photo shows a young Christine Blasey Ford,Lanny Lancaster,"October 4, 2018",pants-fire
1348,Miriam Valverde,Says a photo shows Barack Obama holding a Michelle Obama 2020 t-shirt.,Viral image,"October 3, 2018",pants-fire
1349,Manuela Tobias,Says a photo shows Brett Kavanaugh passed out.,Bloggers,"October 2, 2018",pants-fire
1350,Louis Jacobson,"""Christine Blasey Ford claims that she called a friend on her cell phone after the ‘attack’ in or around 1982.""",Top Stories USA,"October 2, 2018",pants-fire
1351,Kyra Haas,"Says ""Christine Blasey Ford’s letter to Sen. Dianne Feinstein revealed to be a total FAKE… contains 14 glaring errors that could only be committed by a poorly educated writer."" ​",Bloggers,"September 28, 2018",pants-fire
1352,Amy Sherman,Says Sen. Bill Nelson is a socialist.,Rick Scott,"September 27, 2018",pants-fire
1353,Manuela Tobias,"Says Christine Blasey Ford and her lawyer were photographed with George Soros, Hillary Clinton.",Bloggers,"September 26, 2018",pants-fire
1354,Manuela Tobias,"Says Brett ""Kavanaugh accuser Christine Blasey exposed for ties to Big Pharma abortion pill maker… effort to derail Kavanaugh is plot to protect abortion industry profits.""",Bloggers,"September 25, 2018",pants-fire
1355,Maryna Dorosh,"Says that Dianne Feinstein said, ""When the gunman realizes that nobody else is armed, he will lay down his weapons and turn himself in…. that’s just human nature.""",Bloggers,"September 24, 2018",pants-fire
1356,Dali Kurdadze,"Says that Dianne Feinstein said that ""all vets are mentally ill in some way and government should prevent them from owning firearms.""",Bloggers,"September 24, 2018",pants-fire
1357,Kyra Haas,"""Kavanaugh accuser’s brother’s firm linked to Fusion GPS.""",Bloggers,"September 21, 2018",pants-fire
1358,Kyra Haas,"""Myrtle Beach man who shot at Hurricane Florence dies after bullet ricochets."" ​",Bloggers,"September 19, 2018",pants-fire
1359,Kyra Haas,"Says Nancy Pelosi said, ""Building a wall will violate the rights of millions of illegals."" ​",Viral image,"September 18, 2018",pants-fire
1360,Kyra Haas,Says CNN’s Anderson Cooper stood in a ditch during Hurricane Florence to exaggerate water levels.,Viral image,"September 18, 2018",pants-fire
1361,Kyra Haas,"Says Ted Cruz said, ""When gays stayed hidden we had no mass shootings; we had no public nudity. Society was polite. Now anything and everything goes and I blame them.""",Viral image,"September 17, 2018",pants-fire
1362,Manuela Tobias,"""Couple Arrested For Selling ‘Golden Tickets To Heaven.""",Bloggers,"September 17, 2018",pants-fire
1363,Jon Greenberg,"Says Barack Obama ""referred to the carnage that took place in Benghazi as a conspiracy theory.""",Bloggers,"September 14, 2018",pants-fire
1364,Kyra Haas,"""Malia Obama just got arrested buying cocaine""",Bloggers,"September 14, 2018",pants-fire
1365,Kyra Haas,"""White House ‘Resistance’ mole a fake – NY Times admits they were trolled""",Bloggers,"September 12, 2018",pants-fire
1366,Kyra Haas,"""Miami Dolphins fire 2 kneeling players before pre-season kickoff.""",Bloggers,"September 10, 2018",pants-fire
1367,W. Gardner,"Says Texas has ""had over 600,000 crimes committed by illegals since 2011. Over 1,200 homicides.""",Ken Paxton,"• September 7,",pants-fire
1368,Kyra Haas,"Says ""Michael Jordan resigns from the board at Nike-takes ‘Air Jordans’ with him.""",Bloggers,"September 6, 2018",pants-fire
1369,Kyra Haas,"""Colin Kaepernick immediately loses Nike endorsement after anti-white rant.""",Bloggers,"September 5, 2018",pants-fire
1370,Kyra Haas,"Says ""Sasha Obama’s racist anti-white rant just got her expelled.""",Bloggers,"September 4, 2018",pants-fire
1371,D.L. Davis,"Says ""I have been through the gauntlet, when we had riots in that Capitol.""",Leah Vukmir,"September 4, 2018",pants-fire
1372,Katie Akin,"""John McCain was pardoned for treason""",Bloggers,"August 27, 2018",pants-fire
1373,Jon Greenberg,"""The Dutch (Afrikaners) were"" in South Africa ""first.""",Ann Coulter,"August 27, 2018",pants-fire
1374,Miriam Valverde,"""BREAKING: Sheriff Joe Arpaio will take over (John) McCain’s seat in the Senate.""",Bloggers,"August 27, 2018",pants-fire
1375,Lucia Geng,"""US President D. Trump Approves Scholarship for 50,000 African Student to Study in USA 2018"" ​",Bloggers,"August 27, 2018",pants-fire
1376,Manuela Tobias,"""Trump: ‘I am sending troops to South Africa and they will not leave until the killing stop and the land issue resolved.’ """,Bloggers,"August 24, 2018",pants-fire
1377,Lucia Geng,"""JUST IN: Actor ‘Vin Deisel’ dies after a Failed Attempt to Perfect a Stunt on set."" ​",Bloggers,"August 23, 2018",pants-fire
1378,Kyra Haas,Says a 79-year-old woman with AK-47 rescued two LAPD officers from a street gang.,Bloggers,"August 21, 2018",pants-fire
1379,Katie Akin,"""Cops take a knee then walk out on Redskins, leaving them stranded in their locker room overnight.""",Bloggers,"August 20, 2018",pants-fire
1380,John Kruzel,"The Trump campaign ""didn’t know"" that Natalia Veselnitskaya ""was a representative of the Russian government. ... I don't even know if they knew she was Russian at the time.""",Rudy Giuliani,"August 20, 2018",pants-fire
1381,W. Gardner,"Says Democratic challenger Gina Ortiz Jones has raised ""more money from Massachusetts than"" from Texas.",Will Hurd,"• August 15,",pants-fire
1382,Miriam Valverde,"""VIDEO Kevin Bacon Saying ‘We Are Blessed To Have Donald Trump As Our President’""",Bloggers,"August 15, 2018",pants-fire
1383,Paul Specht,"A proposed constitutional amendment ""will pave the way for making abortion illegal under North Carolina’s constitution.""",BlueNC,"August 14, 2018",pants-fire
1384,Kiannah Sepeda-Miller,"Says Sean Casten supports ""doubling premiums"" and ""cutting current health care plans.""",Peter Roskam,"August 12, 2018",pants-fire
1385,Kiannah Sepeda-Miller,"There were ""63 murders this weekend"" in Chicago and Mayor Rahm Emanuel’s legacy is ""more murders in his city than ever before.""",Rudy Giuliani,"August 6, 2018",pants-fire
1386,Louis Jacobson,"""You see the Nazi platform from the early 1930s ... look at it compared to the (Democratic Party) platform of today, you're saying, 'Man, those things are awfully similar.'""",Donald Trump Jr.,"August 3, 2018",pants-fire
1387,Amy Sherman,"""Lisa Page squeals: DNC server was not hacked by Russians.""",YourNewsWire.com,"July 20, 2018",pants-fire
1388,Jon Greenberg,"""Clint Eastwood Leaves His Estate To The Trump 2020 Campaign""",Bloggers,"July 18, 2018",pants-fire
1389,Louis Jacobson,"""Unemployment is low because everyone has two jobs. Unemployment is low because people are working 60, 70, 80 hours a week and can barely feed their family.""",Alexandria Ocasio-Cortez,"July 18, 2018",pants-fire
1390,Miriam Valverde,"Says Queen Elizabeth said, ""Muslim refugees are dividing nationality, I fully agree with Donald Trump we should deport them to avoid bloody terrorist attacks.""",Bloggers,"July 18, 2018",pants-fire
1391,Lucia Geng,"""Woman set to testify against Clintons blown up in home explosion.""",Bloggers,"July 18, 2018",pants-fire
1392,Jon Greenberg,"Says associates of financier Bill Browder ""sent a huge amount of money, over $400 million, as a contribution to the campaign of Hillary Clinton.""",Vladimir Putin,"July 16, 2018",pants-fire
1393,John Kruzel,"""The Russian state has never interfered ... into internal American affairs including election process.""",Vladimir Putin,"July 16, 2018",pants-fire
1394,Katie Akin,"""Giant rats plague New York City as 4 homeless men found eaten alive""",Bloggers,"July 16, 2018",pants-fire
1395,Katie Akin,"""$1.8 billion Of Soros’ money just intercepted – he could officially go to prison for years""",Bloggers,"July 13, 2018",pants-fire
1396,Amy Sherman,"""In 1984, the New York Times said Trump would be our BEST president.""",Bling News,"July 13, 2018",pants-fire
1397,Tom Kertscher,"Says Mark Pocan’s proposal to eliminate the U.S. Immigration and Customs Enforcement (ICE) would ""eliminate border enforcement.""",Leah Vukmir,"July 13, 2018",pants-fire
1398,Amy Sherman,"""Broward County Sheriff fired for lying about Parkland.""",YourNewsWire.com,"July 12, 2018",pants-fire
1399,Bill McCarthy,"Says Maxine Waters told CNN, ""SCOTUS pick should be illegal immigrant.""",Viral image,"July 5, 2018",pants-fire
1400,Chris Nichols,"Sen. Kamala Harris is ""supporting the animals of MS-13.""",Donald Trump,"July 3, 2018",pants-fire
1401,Bill McCarthy,"Says Democratic Senators ""demand Supreme Court nominee not be unduly influenced by U.S. Constitution.""",Viral image,"July 3, 2018",pants-fire
1402,Bill McCarthy,"""Tim Kaine doesn’t want a border at all. He wants to get rid of Immigration and Customs Enforcement and basically the border patrol as well.""",Corey Stewart,"July 3, 2018",pants-fire
1403,Jon Greenberg,"""George H.W. Bush has died at 94.""",Bloggers,"July 2, 2018",pants-fire
1404,Louis Jacobson,"""The deficit ... is coming down, and it’s coming down rapidly.""",Larry Kudlow,"July 2, 2018",pants-fire
1405,D.L. Davis,"Says Wisconsin ""hadn’t been won by a Republican since Dwight D. Eisenhower, in 1952. And I won Wisconsin. …  Ronald Reagan, remember, Wisconsin was the state that Ronald Reagan did not win.""",Donald Trump,"June 29, 2018",pants-fire
1406,Katie Akin,"Says Ron DeSantis ""voted in an agricultural bill to give food stamps to illegal immigrants.""",Adam Putnam,"June 29, 2018",pants-fire
1407,Lucia Geng,"Say ""Dunkin' Donuts is providing a free Ḍozen Doughnut Box to everyone! to celebrate 68th Anniversary!""",Bloggers,"June 29, 2018",pants-fire
1408,Sebastian Herrera,"Says proposal to use city-owned land for an Austin pro soccer stadium is a ""$1 billion giveaway.""",Austin for a Better Future,"June 27, 2018",pants-fire
